Data							
Generate on XXXX-XX-XX							
resort	confirmation_no	resv_status	business_date	market_code	country_code	no_rooms_cal	rev_cal
Example	594833	CHECKED IN	14-07-2023	test7	IN	0	0
Example	592671	CHECKED IN	14-07-2023	test20	TW	0	0
Example	592602	RESERVED	14-07-2023	test19		1	3630.01
Example	593008	RESERVED	14-07-2023	test11	HK	1	3883.73
Example	593009	RESERVED	14-07-2023	test8		1	2917.01
Example	594166	RESERVED	14-07-2023	test20	VN	0	0
Example	594029	RESERVED	14-07-2023	test12	LA	0	0
Example	594689	RESERVED	14-07-2023	test8	TH	1	2788
Example	594902	RESERVED	14-07-2023	test7	JP	1	4087.99
Example	592408	RESERVED	14-07-2023	test20	SA	1	2298.85
Example	590153	RESERVED	14-07-2023	test20	JP	1	2855.99
Example	590154	RESERVED	14-07-2023	test20	TH	0	0
Example	586193	RESERVED	14-07-2023	test9	JP	1	2723.66
Example	594822	RESERVED	14-07-2023	test7	CN	1	4280
Example	593508	RESERVED	14-07-2023	test14	AU	1	3300.02
Example	595107	RESERVED	14-07-2023	test20	CN	1	2133.82
Example	592915	CHECKED IN	14-07-2023	test26	TH	0	0
Example	594147	RESERVED	14-07-2023	test20	TH	0	0
Example	590416	RESERVED	14-07-2023	test22		1	3612.15
Example	593018	RESERVED	14-07-2023	test20	TH	0	0
Example	594823	RESERVED	14-07-2023	test9	TH	1	3345.7
Example	591106	CHECKED IN	14-07-2023	test9	SA	1	2306.95
Example	594588	CHECKED IN	14-07-2023	test11	SA	1	3496.01
Example	593858	RESERVED	14-07-2023	test8	TH	1	2529.61
Example	594146	RESERVED	14-07-2023	test20	TH	0	0
Example	593819	RESERVED	14-07-2023	test2	TH	0	0
Example	594148	RESERVED	14-07-2023	test20	TH	1	2303.74
Example	594077	CHECKED IN	14-07-2023	test12	SA	0	0
Example	589508	RESERVED	14-07-2023	test31		1	4640.18
Example	595106	RESERVED	14-07-2023	test20	CN	1	2133.82
Example	549040	RESERVED	14-07-2023	test8	AU	1	1858.46
Example	593379	RESERVED	14-07-2023	test11	CN	1	3630.02
Example	595111	RESERVED	14-07-2023	test20	IN	1	2383.82
Example	592498	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592807	CHECKED IN	14-07-2023	test25	SA	1	2648.47
Example	595114	RESERVED	14-07-2023	test20	TH	0	0
Example	594724	RESERVED	14-07-2023	test9	TH	0	0
Example	594384	RESERVED	14-07-2023	test20	VN	0	0
Example	594731	CHECKED IN	14-07-2023	test20	KR	0	0
Example	595119	RESERVED	14-07-2023	test32	TH	0	2815.64
Example	591433	CHECKED IN	14-07-2023	test2	TH	0	0
Example	568936	RESERVED	14-07-2023	test36	DE	1	4219.2
Example	592859	RESERVED	14-07-2023	test4	TH	1	2667.01
Example	588810	RESERVED	14-07-2023	test9	KR	1	2728.54
Example	585972	RESERVED	14-07-2023	test9	DE	1	2643.58
Example	594879	CHECKED IN	14-07-2023	test9	DE	1	3471.81
Example	590220	RESERVED	14-07-2023	test6	TH	0	0
Example	589816	RESERVED	14-07-2023	test11	JP	1	3137.04
Example	595125	CHECKED IN	14-07-2023	test2	TH	0	0
Example	593630	CHECKED IN	14-07-2023	test6	NZ	1	5417.27
Example	594688	RESERVED	14-07-2023	test8	TH	1	2788
Example	590219	RESERVED	14-07-2023	test6	JP	0	0
Example	595122	RESERVED	14-07-2023	test20	TH	0	0
Example	593654	RESERVED	14-07-2023	test12	TH	1	2646.28
Example	592805	CHECKED IN	14-07-2023	test25	SA	1	2773.46
Example	594582	RESERVED	14-07-2023	test8	MY	1	2529.6
Example	594583	RESERVED	14-07-2023	test8	MY	1	2529.6
Example	595131	CHECKED IN	14-07-2023	test7	QA	0	0
Example	582948	RESERVED	14-07-2023	test20	OM	1	3068.39
Example	593643	RESERVED	14-07-2023	test7	JP	1	3883.73
Example	593638	RESERVED	14-07-2023	test8	TH	1	2244.01
Example	594170	RESERVED	14-07-2023	test21	IN	1	3650
Example	594734	CHECKED IN	14-07-2023	test20	CA	0	0
Example	593202	CHECKED IN	14-07-2023	test12	CN	0	0
Example	586428	CHECKED IN	14-07-2023	test1	TH	0	0
Example	593556	CHECKED IN	14-07-2023	test20	BR	1	2553.74
Example	594587	CHECKED IN	14-07-2023	test11	SA	1	3496.01
Example	594799	CHECKED IN	14-07-2023	test20	US	1	2473.66
Example	594760	RESERVED	14-07-2023	test7	IN	1	3794.64
Example	594877	RESERVED	14-07-2023	test9	TH	1	3845.7
Example	594591	RESERVED	14-07-2023	test20	TH	1	2133.81
Example	593992	CHECKED IN	14-07-2023	test21	MY	0	0
Example	594383	RESERVED	14-07-2023	test20	VN	0	0
Example	584387	RESERVED	14-07-2023	test9	TH	1	2450
Example	593649	CHECKED IN	14-07-2023	test6	TH	0	0
Example	594952	RESERVED	14-07-2023	test20	JP	1	2303.74
Example	594593	RESERVED	14-07-2023	test20	TH	1	2133.81
Example	589878	RESERVED	14-07-2023	test13	KR	0	0
Example	592492	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594759	RESERVED	14-07-2023	test7	IN	1	3794.64
Example	591339	RESERVED	14-07-2023	test21	SG	1	2978.54
Example	593596	CHECKED IN	14-07-2023	test20	JO	1	2553.74
Example	568255	CHECKED IN	14-07-2023	test1	TH	0	0
Example	589102	RESERVED	14-07-2023	test2	TH	0	0
Example	594054	RESERVED	14-07-2023	test13	TH	1	0
Example	583142	RESERVED	14-07-2023	test11	IE	1	3759.31
Example	594845	RESERVED	14-07-2023	test7	CN	1	4806.41
Example	594941	RESERVED	14-07-2023	test14	GB	1	4820
Example	590814	RESERVED	14-07-2023	test7	BD	0	0
Example	594177	RESERVED	14-07-2023	test20	TH	1	2813.51
Example	591414	CHECKED IN	14-07-2023	test21	IN	0	0
Example	590644	RESERVED	14-07-2023	test7	IT	1	4044.75
Example	594385	RESERVED	14-07-2023	test20	VN	0	0
Example	590912	RESERVED	14-07-2023	test8	SG	1	2251.69
Example	594943	RESERVED	14-07-2023	test13	TH	0	0
Example	588925	RESERVED	14-07-2023	test9	TH	1	3212.76
Example	594858	RESERVED	14-07-2023	test2	TH	0	0
Example	594859	RESERVED	14-07-2023	test2	TH	0	0
Example	589913	RESERVED	14-07-2023	test11	SA	1	3105.66
Example	594182	RESERVED	14-07-2023	test9	AE	1	3158.24
Example	590575	RESERVED	14-07-2023	test11	JP	1	3278.21
Example	594185	RESERVED	14-07-2023	test9		0	0
Example	593612	CHECKED IN	14-07-2023	test12	MV	1	2673.01
Example	594183	RESERVED	14-07-2023	test9		0	0
Example	594247	CHECKED IN	14-07-2023	test12	MV	0	0
Example	594186	RESERVED	14-07-2023	test9	AE	1	3158.24
Example	590205	RESERVED	14-07-2023	test11	US	0	0
Example	583336	RESERVED	14-07-2023	test11	PL	1	4177.01
Example	592581	RESERVED	14-07-2023	test12	SA	1	2646.27
Example	594856	RESERVED	14-07-2023	test7	CN	1	4806.41
Example	594169	RESERVED	14-07-2023	test21	IN	1	3650
Example	592791	CHECKED IN	14-07-2023	test3	ES	0	0
Example	595061	RESERVED	14-07-2023	test7	CN	1	4802
Example	595059	RESERVED	14-07-2023	test7	CN	1	4802
Example	595060	RESERVED	14-07-2023	test7	CN	1	4802
Example	595063	RESERVED	14-07-2023	test7	PH	1	3794.64
Example	590748	CHECKED IN	14-07-2023	test15	JP	1	4445.11
Example	595077	RESERVED	14-07-2023	test17	TH	1	2832
Example	587894	RESERVED	14-07-2023	test21	JP	1	2978.55
Example	594468	RESERVED	14-07-2023	test6	GB	1	4806
Example	594798	RESERVED	14-07-2023	test20	TH	0	0
Example	595045	RESERVED	14-07-2023	test23		1	5011.12
Example	592366	RESERVED	14-07-2023	test12	TW	1	2673
Example	594886	CHECKED IN	14-07-2023	test7	IN	0	0
Example	585537	CHECKED IN	14-07-2023	test6	AU	0	0
Example	592662	CHECKED IN	14-07-2023	test11	BD	0	0
Example	591076	CHECKED IN	14-07-2023	test8	KR	1	2251.7
Example	592674	CHECKED IN	14-07-2023	test21	GB	1	3550
Example	594570	CHECKED IN	14-07-2023	test20	IR	0	0
Example	592986	RESERVED	14-07-2023	test12	SA	0	0
Example	594027	RESERVED	14-07-2023	test12	LA	0	0
Example	593629	CHECKED IN	14-07-2023	test6	TH	1	3748.09
Example	591107	CHECKED IN	14-07-2023	test9	SA	1	2306.95
Example	594692	CHECKED IN	14-07-2023	test25	BD	1	4004.25
Example	594900	RESERVED	14-07-2023	test7	DK	0	0
Example	586474	CHECKED IN	14-07-2023	test21	JP	0	0
Example	594657	CHECKED IN	14-07-2023	test7	OM	0	0
Example	594733	CHECKED IN	14-07-2023	test20	SA	0	0
Example	593673	CHECKED IN	14-07-2023	test21	CN	1	3300
Example	594854	RESERVED	14-07-2023	test7	CN	1	4806.41
Example	586473	CHECKED IN	14-07-2023	test21	JP	0	0
Example	594841	RESERVED	14-07-2023	test7	CN	1	4860
Example	594855	RESERVED	14-07-2023	test7	CN	1	4806.41
Example	594847	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594857	RESERVED	14-07-2023	test7	CN	1	4806.41
Example	592494	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594805	RESERVED	14-07-2023	test9	TH	1	3845.7
Example	592493	CHECKED IN	14-07-2023	test1	TH	0	0
Example	577775	RESERVED	14-07-2023	test4	JP	1	2858.65
Example	594797	RESERVED	14-07-2023	test20	TH	1	2388.7
Example	586751	CHECKED IN	14-07-2023	test6	AF	1	6565.62
Example	592495	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592490	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592491	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592500	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594744	CHECKED IN	14-07-2023	test9	KR	1	3773
Example	591071	CHECKED IN	14-07-2023	test21	IN	0	0
Example	592502	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592939	RESERVED	14-07-2023	test9	TH	1	2832.03
Example	591828	CHECKED IN	14-07-2023	test12	PH	1	2673
Example	592280	CHECKED IN	14-07-2023	test21	IN	0	0
Example	590430	RESERVED	14-07-2023	test9	TH	1	2679.98
Example	594883	RESERVED	14-07-2023	test8	TH	1	3277.6
Example	594581	RESERVED	14-07-2023	test8	MY	1	2529.6
Example	594282	RESERVED	14-07-2023	test20	JP	1	2473.66
Example	592501	CHECKED IN	14-07-2023	test1	TH	0	0
Example	592496	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594428	RESERVED	14-07-2023	test26	TH	1	0
Example	591829	RESERVED	14-07-2023	test11	PH	1	2940.31
Example	594987	RESERVED	14-07-2023	test7	GB	0	0
Example	577533	CHECKED IN	14-07-2023	test1	TH	0	0
Example	590819	RESERVED	14-07-2023	test8	SG	1	2251.69
Example	587133	CHECKED IN	14-07-2023	test30	IN	0	0
Example	593557	CHECKED IN	14-07-2023	test20	TR	1	2553.74
Example	593525	RESERVED	14-07-2023	test20	TH	1	2048.85
Example	592376	RESERVED	14-07-2023	test20	TH	1	2048.85
Example	591755	RESERVED	14-07-2023	test9	TH	1	2048.85
Example	592386	RESERVED	14-07-2023	test4	TH	1	2917
Example	593536	RESERVED	14-07-2023	test20	KR	1	2048.85
Example	594198	RESERVED	14-07-2023	test11	IN	1	4133.34
Example	594074	RESERVED	14-07-2023	test20	JP	1	2388.7
Example	592681	RESERVED	14-07-2023	test20	SA	1	2048.85
Example	594432	RESERVED	14-07-2023	test19	TH	1	3720.24
Example	591120	RESERVED	14-07-2023	test7	IN	1	4731.59
Example	592113	RESERVED	14-07-2023	test8		1	1698.72
Example	590042	RESERVED	14-07-2023	test11	BD	1	3105.66
Example	594867	RESERVED	14-07-2023	test20	TH	1	2388.7
Example	593098	RESERVED	14-07-2023	test20	TH	1	2818.39
Example	593954	CHECKED IN	14-07-2023	test21	SG	1	2978.55
Example	564290	RESERVED	14-07-2023	test36	US	1	2241.76
Example	594656	RESERVED	14-07-2023	test7	CN	1	4802
Example	592499	CHECKED IN	14-07-2023	test1	TH	0	0
Example	589702	RESERVED	14-07-2023	test9	KW	1	2530.55
Example	589703	RESERVED	14-07-2023	test9	KW	1	2530.55
Example	594046	RESERVED	14-07-2023	test20	TH	1	2388.7
Example	589629	RESERVED	14-07-2023	test8	TH	1	2339.61
Example	589704	RESERVED	14-07-2023	test9	KW	1	2530.55
Example	589705	RESERVED	14-07-2023	test9	KW	1	2530.55
Example	590133	RESERVED	14-07-2023	test11	HK	1	3105.66
Example	593108	RESERVED	14-07-2023	test2	TH	0	0
Example	594028	CHECKED IN	14-07-2023	test20	RU	1	2638.7
Example	589738	RESERVED	14-07-2023	test7	IN	1	4422.9
Example	589740	RESERVED	14-07-2023	test7	IN	1	4422.9
Example	590986	RESERVED	14-07-2023	test14	PT	1	3311.32
Example	590620	RESERVED	14-07-2023	test12	GB	1	2655.33
Example	590966	RESERVED	14-07-2023	test9	BE	1	2250.68
Example	591913	RESERVED	14-07-2023	test6	DE	1	3666.68
Example	594868	RESERVED	14-07-2023	test20	TH	1	2388.7
Example	549245	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594250	CHECKED IN	14-07-2023	test12	BD	0	0
Example	594889	RESERVED	14-07-2023	test11	DE	1	4086.88
Example	586436	RESERVED	14-07-2023	test11	IL	1	3672.55
Example	589558	RESERVED	14-07-2023	test11	HK	1	3450.75
Example	594415	RESERVED	14-07-2023	test11	IN	1	3939.9
Example	594416	RESERVED	14-07-2023	test11	IN	1	3533.8
Example	593613	CHECKED IN	14-07-2023	test12	BD	1	2673.01
Example	580575	RESERVED	14-07-2023	test22	AE	1	3411.85
Example	594061	CHECKED IN	14-07-2023	test20	IN	1	2553.74
Example	587160	CHECKED IN	14-07-2023	test17	MY	1	3197.69
Example	594525	CHECKED IN	14-07-2023	test6	GB	1	3483.43
Example	594766	RESERVED	14-07-2023	test20	TH	1	2303.74
Example	593622	RESERVED	14-07-2023	test11	GB	1	2940.3
Example	543908	CHECKED IN	14-07-2023	test1	TH	0	0
Example	593311	RESERVED	14-07-2023	test11	SA	1	2940.31
Example	593304	RESERVED	14-07-2023	test11	SA	1	2940.31
Example	589908	CHECKED IN	14-07-2023	test21	FR	1	3550
Example	581424	CHECKED IN	14-07-2023	test1	TH	0	0
Example	581426	CHECKED IN	14-07-2023	test1	TH	0	0
Example	590931	CHECKED IN	14-07-2023	test21	DZ	1	2950
Example	588147	CHECKED IN	14-07-2023	test1	TH	0	0
Example	594129	RESERVED	14-07-2023	test20	TH	0	0
Example	590372	RESERVED	14-07-2023	test2	TH	0	0
Example	590374	RESERVED	14-07-2023	test2	TH	0	0
Example	577779	RESERVED	14-07-2023	test4	JP	1	2858.65
Example	589203	CHECKED IN	14-07-2023	test1	TH	0	0
Example	590702	RESERVED	14-07-2023	test20	KR	1	2048.85
Example	593870	RESERVED	14-07-2023	test1	TH	0	0
Example	584015	CHECKED IN	14-07-2023	test1	TH	0	0
Example	593709	RESERVED	14-07-2023	test20	CN	1	2048.85
Example	577776	RESERVED	14-07-2023	test4	JP	1	2858.65
Example	577777	RESERVED	14-07-2023	test4	JP	1	2858.65
Example	592665	RESERVED	14-07-2023	test12	BD	0	0
Example	594459	RESERVED	14-07-2023	test7	CZ	1	3456.04
Example	577778	RESERVED	14-07-2023	test4	JP	1	2858.65
Example	578031	RESERVED	14-07-2023	test2	TH	0	0
Example	586563	RESERVED	14-07-2023	test9	JP	1	2643.58
Example	586564	RESERVED	14-07-2023	test9	JP	1	2643.58
Example	594696	RESERVED	14-07-2023	test10	TH	1	5170
Example	570836	RESERVED	14-07-2023	test4	US	1	2869.05
Example	593860	RESERVED	15-07-2023	test17	SG	0	0
Example	593820	RESERVED	15-07-2023	test21	CN	1	3318.39
Example	590053	RESERVED	15-07-2023	test11	BE	1	3065.58
Example	592394	RESERVED	15-07-2023	test20	KW	1	2553.74
Example	593856	RESERVED	15-07-2023	test8	SA	1	2529.61
Example	591874	RESERVED	15-07-2023	test9	KR	0	0
Example	591192	RESERVED	15-07-2023	test8	JP	1	2145.4
Example	593857	RESERVED	15-07-2023	test8	SA	1	2529.61
Example	589457	RESERVED	15-07-2023	test15	NO	1	2779.28
Example	594327	RESERVED	15-07-2023	test20	KR	1	2388.7
Example	592387	RESERVED	15-07-2023	test4	TH	0	0
Example	593351	RESERVED	15-07-2023	test9	TH	1	2264.23
Example	594815	RESERVED	15-07-2023	test20	TH	1	2178.73
Example	592878	RESERVED	15-07-2023	test2	TH	0	0
Example	595083	RESERVED	15-07-2023	test21	JP	0	0
Example	592879	RESERVED	15-07-2023	test2	TH	0	0
Example	593672	RESERVED	15-07-2023	test20	TH	0	0
Example	592856	RESERVED	15-07-2023	test8	TH	1	2652.01
Example	589815	RESERVED	15-07-2023	test11	JP	0	0
Example	593976	RESERVED	15-07-2023	test9	SA	1	2303.74
Example	594500	RESERVED	15-07-2023	test8	TH	1	2529.61
Example	591590	RESERVED	15-07-2023	test9	TH	1	2230
Example	577131	RESERVED	15-07-2023	test22	JP	1	3846.5
Example	592397	RESERVED	15-07-2023	test20	CN	1	2553.74
Example	592668	RESERVED	15-07-2023	test6	TH	0	0
Example	593076	RESERVED	15-07-2023	test17	TH	1	2990.67
Example	593077	RESERVED	15-07-2023	test17	TH	1	2990.67
Example	593637	RESERVED	15-07-2023	test8	TH	0	0
Example	591349	RESERVED	15-07-2023	test9	TH	1	2218.77
Example	593977	RESERVED	15-07-2023	test9		0	0
Example	592395	RESERVED	15-07-2023	test20	KW	1	2553.74
Example	583982	RESERVED	15-07-2023	test2	TH	0	0
Example	583990	RESERVED	15-07-2023	test2	TH	0	0
Example	594421	RESERVED	15-07-2023	test9	TH	1	2624.63
Example	592396	RESERVED	15-07-2023	test20	KW	1	2553.74
Example	593802	RESERVED	15-07-2023	test9	SG	1	2303.74
Example	595027	RESERVED	15-07-2023	test11	KW	1	4126.97
Example	593801	RESERVED	15-07-2023	test9	SG	1	2303.74
Example	593975	CHECKED IN	15-07-2023	test20	EG	1	2553.74
Example	590301	CHECKED IN	15-07-2023	test1	TH	0	0
Example	568255	CHECKED IN	15-07-2023	test1	TH	0	0
Example	595089	RESERVED	15-07-2023	test20	IN	1	2388.7
Example	594539	RESERVED	15-07-2023	test20	KR	0	0
Example	595090	RESERVED	15-07-2023	test20	IN	1	2388.7
Example	593143	CHECKED IN	15-07-2023	test11	IN	0	0
Example	590408	RESERVED	15-07-2023	test15	SE	1	984.77
Example	591072	RESERVED	15-07-2023	test9	CN	1	2277.17
Example	594263	RESERVED	15-07-2023	test8	IN	1	2529.6
Example	595091	RESERVED	15-07-2023	test20	IN	1	2388.7
Example	595088	RESERVED	15-07-2023	test20	TH	1	2388.7
Example	588763	RESERVED	15-07-2023	test11	IN	1	3235.86
Example	595108	RESERVED	15-07-2023	test20	CN	1	2133.82
Example	592602	RESERVED	15-07-2023	test19		1	4290.01
Example	593008	RESERVED	15-07-2023	test11	HK	0	0
Example	593009	RESERVED	15-07-2023	test8		0	0
Example	585297	RESERVED	15-07-2023	test9	JP	1	2643.58
Example	594689	RESERVED	15-07-2023	test8	TH	0	0
Example	592408	RESERVED	15-07-2023	test20	SA	1	2298.85
Example	590153	RESERVED	15-07-2023	test20	JP	1	2855.99
Example	590154	RESERVED	15-07-2023	test20	TH	0	0
Example	594667	RESERVED	15-07-2023	test8	TH	1	2754
Example	586193	RESERVED	15-07-2023	test9	JP	1	2723.66
Example	594822	RESERVED	15-07-2023	test7	CN	1	4320
Example	592627	RESERVED	15-07-2023	test21	SG	1	3350
Example	593508	RESERVED	15-07-2023	test14	AU	0	0
Example	595107	RESERVED	15-07-2023	test20	CN	1	2133.82
Example	592915	CHECKED IN	15-07-2023	test26	TH	0	0
Example	590416	RESERVED	15-07-2023	test22		0	0
Example	593456	RESERVED	15-07-2023	test21	TH	1	3300
Example	594823	RESERVED	15-07-2023	test9	TH	1	3345.7
Example	591106	CHECKED IN	15-07-2023	test9	SA	1	2277.17
Example	593858	RESERVED	15-07-2023	test8	TH	0	0
Example	589508	RESERVED	15-07-2023	test31		1	4585.19
Example	595106	RESERVED	15-07-2023	test20	CN	1	2133.82
Example	594148	RESERVED	15-07-2023	test20	TH	1	2303.74
Example	549040	RESERVED	15-07-2023	test8	AU	1	1858.46
Example	593379	RESERVED	15-07-2023	test11	CN	1	4333.34
Example	595111	RESERVED	15-07-2023	test20	IN	1	2383.82
Example	592498	CHECKED IN	15-07-2023	test1	TH	0	0
Example	595112	RESERVED	15-07-2023	test20	AU	1	2383.82
Example	592807	CHECKED IN	15-07-2023	test25	SA	1	2648.47
Example	594244	RESERVED	15-07-2023	test11	FR	1	3314.53
Example	594243	RESERVED	15-07-2023	test11	FR	1	3314.52
Example	568936	RESERVED	15-07-2023	test36	DE	1	4219.2
Example	592859	RESERVED	15-07-2023	test4	TH	1	3177.01
Example	588810	RESERVED	15-07-2023	test9	KR	1	2728.54
Example	594879	CHECKED IN	15-07-2023	test9	DE	1	3471.81
Example	590226	RESERVED	15-07-2023	test8	TH	1	2339.61
Example	591427	RESERVED	15-07-2023	test11	SA	1	3839.18
Example	589816	RESERVED	15-07-2023	test11	JP	0	0
Example	593630	CHECKED IN	15-07-2023	test6	NZ	0	0
Example	591535	RESERVED	15-07-2023	test12	SG	1	2606.18
Example	594902	RESERVED	15-07-2023	test7	JP	1	4133.01
Example	594688	RESERVED	15-07-2023	test8	TH	0	0
Example	594588	CHECKED IN	15-07-2023	test11	SA	1	3496.01
Example	594577	RESERVED	15-07-2023	test26	TH	1	0
Example	592805	CHECKED IN	15-07-2023	test25	SA	1	2773.46
Example	594582	RESERVED	15-07-2023	test8	MY	0	0
Example	594583	RESERVED	15-07-2023	test8	MY	0	0
Example	595131	CHECKED IN	15-07-2023	test7	QA	0	0
Example	582950	RESERVED	15-07-2023	test20	OM	1	3068.39
Example	582948	RESERVED	15-07-2023	test20	OM	1	3068.39
Example	594918	RESERVED	15-07-2023	test10		1	5847
Example	593643	RESERVED	15-07-2023	test7	JP	1	4418.32
Example	593638	RESERVED	15-07-2023	test8	TH	0	0
Example	594170	RESERVED	15-07-2023	test21	IN	0	0
Example	582953	RESERVED	15-07-2023	test20	OM	1	3068.39
Example	585972	RESERVED	15-07-2023	test9	DE	1	2643.58
Example	586428	CHECKED IN	15-07-2023	test1	TH	0	0
Example	593819	RESERVED	15-07-2023	test2	TH	0	0
Example	594799	CHECKED IN	15-07-2023	test20	US	1	2473.66
Example	594587	CHECKED IN	15-07-2023	test11	SA	1	3496.01
Example	593654	RESERVED	15-07-2023	test12	TH	0	0
Example	594760	RESERVED	15-07-2023	test7	IN	1	3839.18
Example	594877	RESERVED	15-07-2023	test9	TH	1	3845.7
Example	593855	RESERVED	15-07-2023	test21	TH	1	3300
Example	592252	RESERVED	15-07-2023	test21	TH	1	3300
Example	593797	RESERVED	15-07-2023	test9	SG	1	2303.74
Example	591432	RESERVED	15-07-2023	test11	AE	1	2683.56
Example	593577	RESERVED	15-07-2023	test11	JP	1	4333.34
Example	594591	RESERVED	15-07-2023	test20	TH	1	2133.81
Example	594374	RESERVED	15-07-2023	test9	TH	1	2303.74
Example	594218	RESERVED	15-07-2023	test13	TH	1	0
Example	594839	RESERVED	15-07-2023	test29	TH	1	1949.02
Example	584387	RESERVED	15-07-2023	test9	TH	1	2450
Example	593556	CHECKED IN	15-07-2023	test20	BR	0	0
Example	593649	CHECKED IN	15-07-2023	test6	TH	0	0
Example	594593	RESERVED	15-07-2023	test20	TH	1	2133.81
Example	594952	RESERVED	15-07-2023	test20	JP	1	2303.74
Example	594759	RESERVED	15-07-2023	test7	IN	1	3839.18
Example	592492	CHECKED IN	15-07-2023	test1	TH	0	0
Example	591339	RESERVED	15-07-2023	test21	SG	0	0
Example	593596	CHECKED IN	15-07-2023	test20	JO	0	0
Example	594054	RESERVED	15-07-2023	test13	TH	0	0
Example	594624	RESERVED	15-07-2023	test13	TH	1	0
Example	583142	RESERVED	15-07-2023	test11	IE	1	3759.31
Example	594845	RESERVED	15-07-2023	test7	CN	1	4855.9
Example	594941	RESERVED	15-07-2023	test14	GB	1	4870
Example	594177	RESERVED	15-07-2023	test20	TH	1	2813.51
Example	590644	RESERVED	15-07-2023	test7	IT	1	4006.65
Example	588762	RESERVED	15-07-2023	test11	IN	1	3235.86
Example	589573	RESERVED	15-07-2023	test12	AE	1	2759.02
Example	590912	RESERVED	15-07-2023	test8	SG	1	2222.62
Example	593700	RESERVED	15-07-2023	test20	CN	1	2048.85
Example	593612	CHECKED IN	15-07-2023	test12	MV	1	3159.01
Example	589913	RESERVED	15-07-2023	test11	SA	1	3065.58
Example	588925	RESERVED	15-07-2023	test9	TH	1	3212.76
Example	594183	RESERVED	15-07-2023	test9		0	0
Example	594182	RESERVED	15-07-2023	test9	AE	1	3158.24
Example	590575	RESERVED	15-07-2023	test11	JP	0	0
Example	594185	RESERVED	15-07-2023	test9		0	0
Example	594247	CHECKED IN	15-07-2023	test12	MV	0	0
Example	576478	RESERVED	15-07-2023	test19	JP	1	3759.3
Example	594186	RESERVED	15-07-2023	test9	AE	1	3158.24
Example	583336	RESERVED	15-07-2023	test11	PL	1	4177.01
Example	591091	RESERVED	15-07-2023	test9	SA	1	2810.14
Example	592581	RESERVED	15-07-2023	test12	SA	1	3127.41
Example	594856	RESERVED	15-07-2023	test7	CN	1	4855.9
Example	594169	RESERVED	15-07-2023	test21	IN	0	0
Example	592791	CHECKED IN	15-07-2023	test3	ES	0	0
Example	593939	RESERVED	15-07-2023	test8	SG	1	2529.6
Example	595059	RESERVED	15-07-2023	test7	CN	0	0
Example	595060	RESERVED	15-07-2023	test7	CN	0	0
Example	595061	RESERVED	15-07-2023	test7	CN	0	0
Example	595063	RESERVED	15-07-2023	test7	PH	1	3839.18
Example	590748	CHECKED IN	15-07-2023	test15	JP	1	4417.41
Example	595077	RESERVED	15-07-2023	test17	TH	0	0
Example	587894	RESERVED	15-07-2023	test21	JP	1	2978.54
Example	594468	RESERVED	15-07-2023	test6	GB	0	0
Example	595045	RESERVED	15-07-2023	test23		0	0
Example	592366	RESERVED	15-07-2023	test12	TW	1	3159
Example	594066	RESERVED	15-07-2023	test38	TH	0	0
Example	590325	RESERVED	15-07-2023	test38	TH	0	0
Example	592674	CHECKED IN	15-07-2023	test21	GB	1	3550
Example	591076	CHECKED IN	15-07-2023	test8	KR	0	0
Example	593629	CHECKED IN	15-07-2023	test6	TH	0	0
Example	591107	CHECKED IN	15-07-2023	test9	SA	1	2277.17
Example	594692	CHECKED IN	15-07-2023	test25	BD	1	4004.25
Example	593673	CHECKED IN	15-07-2023	test21	CN	1	3300
Example	594854	RESERVED	15-07-2023	test7	CN	1	4855.9
Example	594841	RESERVED	15-07-2023	test7	CN	1	4910
Example	594855	RESERVED	15-07-2023	test7	CN	1	4855.9
Example	594847	CHECKED IN	15-07-2023	test1	TH	0	0
Example	594857	RESERVED	15-07-2023	test7	CN	1	4855.9
Example	594807	RESERVED	15-07-2023	test9	IN	1	3126.25
Example	592494	CHECKED IN	15-07-2023	test1	TH	0	0
Example	594805	RESERVED	15-07-2023	test9	TH	1	3845.7
Example	592493	CHECKED IN	15-07-2023	test1	TH	0	0
Example	577775	RESERVED	15-07-2023	test4	JP	1	2858.65
Example	594797	RESERVED	15-07-2023	test20	TH	1	2388.7
Example	586751	CHECKED IN	15-07-2023	test6	AF	1	6565.62
Example	592495	CHECKED IN	15-07-2023	test1	TH	0	0
Example	592490	CHECKED IN	15-07-2023	test1	TH	0	0
Example	592491	CHECKED IN	15-07-2023	test1	TH	0	0
Example	593165	RESERVED	15-07-2023	test9	CN	1	1764.23
Example	593166	RESERVED	15-07-2023	test9	CN	1	2264.23
Example	592500	CHECKED IN	15-07-2023	test1	TH	0	0
